LTE4218 BB Hotel Transport Backhaul Solution including UL CoMP   SOAM / SRAN,0,0
5GC001094 F   3GPP Alignment,1,1
5GC001094 E   Error Cases,1,1
5GC001094 D   Contention free RA (reuse from 5G572),1,1
5GC001094 C   HLR and blacklisting introduction,1,1
5GC001094 B   Intra Frequencey Intra DU PSCell change with SRB3 introduction,1,1
LTE4146 V AirScale common unit ASIB&ASIBA feature parity   Cat M,4,1
LTE4146 M #1 AirScale common unit ASIB&ASIBA feature parity   NB IoT,4,1
"LTE4146 J AirScale common unit ASIB&ASIBA feature parity   SiSo 1,2",4,1
TRS customized VPP porting PoC,0,0
5GC001310 A   Additional User Plane counters implementation,0,0
5GC001310 CFAM CP1 SI   Additional User Plane counters implementation,0,0
5GC001266 A   Cell level info to CU U,2,1
5GC001266 CFAM CP1 SI   Cell level info to CU U,2,1
5GC001294 A   IRC Receiver for TDD,0,0
5GC001294 CFAM CP1 SI   IRC Receiver for TDD,0,0
5GC001247 A   Automatic RRM configuration for digital beamforming and MU MIMO,2,1
5GC001247 CFAM CP1 SI   Automatic RRM configuration for digital beamforming and MU MIMO,2,1
5GC001349 A Frame structure enhancement: Preamble format 0   L1,5,1
5GC001348 A   Uplink channel multiplexing   FR1 L1 R6,2,1
5GC001348 CFAM CP1 SI   Uplink channel multiplexing,2,1
5GI000101 A    This Internal Feature To Track Non Regression Activity 5G19 vs 5G18A,0,0
"CRL26791, CRL24189 cRFS configuration required by Hutchison Indonesia  finalization with SOAM load, eNB",0,0
5G19 gNB Productization,0,0
5G19 AirPhone Productization,0,0
5GC000998 F   FDD NR timing alignment with LTE,22,1
5G19A ABIC L1 preparation,0,0
5GC001542 RA 5GC000507 ,2,1
5GC001542 ZA 5GC000523,2,1
5GC001542 YA 5GC000522 ,2,1
5GC001542 XA 5GC000521 ,2,1
5GC001542 WA 5GC000517 ,2,1
5GC001542 VA 5GC000512 ,2,1
CRL24532  Paging optimization for CEModeA in Marco eNodeB and CE ModeB enabler#1: CE ModeB Demo with limited repetition number,4,1
Reducing number of cinder volumes,0,0
5GC000886 A   Secondary RAT data volume reporting,2,1
5GC000695 C   Performance and Capacity,0,0
5GC000695 B   Traffic support for NSA mode (split and 5G bearer only),0,0
5GC000695 A2.1   Support for UDP type of traffic,0,0
5GC000695 A1.2   EPS bearer setup in SA mode: dynamic configuration,0,0
5GC000694 E   AirPhone user guide including commands dictionary,0,0
5GC000694 D   AirPhone complex functional scenarios,0,0
5GC000694 C   AirPhone high level commands,0,0
5GC000762 B   5G centralized SON PCI management for NetAct,0,0
5GC000865 E   3GPP alignment for Integrity protection,10,1
5GC000865 D   Integrity protection of C Plane using SNOW3G (NIA 2) algorithm,10,1
5GC000865 C   Integrity protection of C Plane using ZUC (NIA 3) algorithm,10,1
5GC000865 B   Integrity protection of C Plane using AES (NIA 1) algorithm,10,1
5GC000866 E   Error scenarios for SRB & DRB ciphering,10,1
5GC000866 D   Ciphering of C Plane and U Plane using SNOW3G (NEA 2) algorithm,10,1
5GC000866 C   Ciphering of C Plane and U Plane using ZUC (NEA 3) algorithm,10,1
5GC000866 B   Ciphering of C Plane and U Plane using AES(NEA 1) algorithm,10,1
AEQF Productization,0,0
ABIL AEQF Productization,0,0
Symptom report in containers – PoC,0,0
LTE4471 Warm Reset for Capacity Modules   finalization on SOAM load,4,1
LTE3639 Software antenna port re mapping   finalization on SOAM load,3,1
RCP1106 Interrupt mode for PMD in DPDK,0,0
5GC000791 C   PDCCH Dynamic Aggregation Level and Power Offset,0,0
5GC000791 B   PDCCH Static Aggregation Level and Power Offset,0,0
"5GC000553 E   packet classification, scheduling and Rate limiting",7,1
5GC000553 D   IPv6 Auto Connection,7,1
5GC000553 C   IPV4  auto connection,7,1
5GC000553 B   M plane connection establishment,7,1
LBT5612 CNI 28206 Remove R&D counters from LTE User Planeremove unnecessary counters,0,0
5GC000723 D   Error cases,2,1
5GC000723 B   RA Optimization,2,1
5GC000560 A   eCPRI Sync Slave RU,7,1
5GC000876 B   Admission control for handovers,5,1
5GC000752 F   Failure cases related to bundle sub feature C,4,1
5GC000752 E   Failure cases related to bundle sub feature B,4,1
5GC000752 D   Failure cases related to bundle sub feature A,4,1
5GC000752 C   Service Request with or without PDU session(s) re activation,4,1
5GC000752 B   PDU session(s) release,4,1
5GC000853 D   Unsuccessful cases,0,0
5GC000742 E   PDSCH allocation based on the coverage needed,4,1
5GC000742 D   MSG1 based transmission of OSI and Error Handling for 742 B,4,1
"5GC000742 C   Support for SIB2,SIB3,SIB4,SIB5",4,1
5GC000742 B   Generic handling of MIN SI,4,1
5GC000637 H   Conflicting configurations,4,1
5GC000637 G   3GPP alignment April 2018,4,1
5GC000637 F   Error indication,4,1
5GC000637 E   Reset procedure,4,1
"5GC000637 D   Alarm, PM counter, overload",4,1
5GC000637 C   Advanced establishment and closing,4,1
5GC000637 B   Exception handling,4,1
5GC000638 C   SIB6 + Error Handling,5,1
5GC000963 G    New counters,0,0
5GC000963 E   TDM pattern support for TDD NR slot pattern ,0,0
5GC000963 D   remain user scenarios for FDD LTE + TDD NR ,0,0
5GC000963 C   Configurable TDM pattern for FDD LTE + FDD NR TDD LTE + TDD NR,0,0
5GC000963 B   Fixed TDM pattern for FDD LTE + FDD NR & Short PUCCH ,0,0
5GC000638 B   Cell/SIB Management + NG Reset/Reconfiguration,5,1
RP001494 Q a AirScale SM SW support for FSEE   BBP SW for FSEE,0,0
SDL API local cache PoC,0,0
CC&S RT support single Node ID,0,0
5GC001349 FS1TA SI   Preamble format 0,5,1
5GC001332 FS1TA SI   gNB RAU/DU Nokia vendor certificate business continuity,2,1
5GC001294 FS1TA SI   IRC Receiver for TDD,0,0
5GC001266 FS1TA SI   Cell level info to CU U,2,1
5GC001246 FS1TA SI   AirScale Indoor LTE and NR concurrent operation,3,1
CPRI SS 3.0 IP,0,0
Event Socket 2.0,0,0
Multicast performance counters,0,0
RCP support for OE HW,0,0
RC1361 Cloud BTS release upgrade to Cloud BTS 19,0,0
5GC001317 FS1TA SI   VET capability for 16TRx MAA,0,0
LEM and ODS add cancel all proposal,0,0
RCP1419 SysComLite API to support SysCom functionality without CC&S,0,0
CNI 27600_2 Accept zero UDP checksum with IPv6 for tunneled packets,0,0
Number of reported cells in CPICH Ec/No and RSCP measurement for MDT.,0,0
5GC000740 Z NG C Flex (SA mode),0,0
5GC000870 Z Mixed cell bandwidth for intra band CA,0,0
RAN3488 OMS HP Gen10 HW,0,0
OMS HP Gen10 HW,0,0
5GC000753 Z UE context modification,0,0
LTE3702 User Plane Performance Monitoring Improvements   Small Cell Support,1,1
5GC000716 C mmWave eCPRI config blocks with 8DL 2UL or 4DL 2UL cells,6,1
5GC000716 B mmWave eCPRI config blocks with 2DL 1UL cells,6,1
5GC001009 G   E1 Alignment for classical,18,1
5GC001009 F   Support of the E1AP Error indication procedure,18,1
5GC001009 E   Support of the E1AP Reset procedure (w/o error protocols),18,1
5GC001009 D   NSA change to new interface E1   Full support,18,1
5GC001009 C   NSA change to new interface E1   Basic Call Setup,18,1
CRL23406 CNI31840 Removal of additional BTS reset after RFM plugin download in LTE2523/LTE2495,0,0
CRL23007 Port LTE3663 B to Small Cell SW for CBRS Certs,1,1
CNI31456 Change delayFactor/systemDelay Steps in Legacy RP301_L1L2 Interface Specification,0,0
CNI28508 IPHY global improvements,0,0
CRL22352 CNI30014 Add 3rd and 4th Nokia CPRI capacity link between FHS and AirScale SM for LTE3656,2,1
CRL21969 Algorithm Enhancement of CA Band Combination Lookup Table   finalization on SOAM load,0,0
CRL21969 Algorithm Enhancement of CA Band Combination Lookup Table   LTE part,0,0
ASRNC19 FP1 CI Testing,0,0
ASRNC19 FP2 CI Testing,0,0
ASRNC19 FP3 CI Testing,0,0
WCDMA19 CI Testing,0,0
AirScale RFM 6T6R B3 480W AREA   finalization on SOAM load,0,0
vRAN2.0 fronthaul throughput enhancement,0,0
5GC000702 C   cmWave eCPRI config blocks with 8DL 4UL or 8DL 8UL cells,7,1
5GC000702 B   cmWave eCPRI config blocks with  4DL 4UL cells,7,1
RC0710 Cloud BTS secure keys and file storage on VNF,0,0
CNI 32571_1N Changing from boost/std shared_ptr to unique_ptr to reduce OAM binary size for FSMr2,6,1
"CRL26290 CRL23442 Front Haul Switch (FHS) in FDD LTE AirScale configurations, additional hybrid and mixed configurations ",0,0
CRL26791 SOAM Increased carrier monitoring in idle mode   finalization on SOAM,0,0
CloudBTS Security data Backup&Restoration,0,0
5GC000885 Z Long PUCCH,7,1
5GC000918 Z Analog Beamforming for eCPRI based RUs,3,1
RCP1012 Security data sync for georesiliency,0,0
System startup with full rack configuration,0,0
RC1413 NCIR support for Cloud BTS19,0,0
5GC000683 Z VNF CU Capacity & Configuration (Place Holder),6,1
5GC000886 CFAM CP1 SI   Secondary RAT data volume reporting,2,1
5GC001274 FS1TA SI   AWHQF AirScale Micro RRH 4T4R n78 40W,0,0
RCP1213 Support N+ database deployment,0,0
Health data from Operability domains,0,0
IPv4 and IPv6 M1&M3 interface enhancement,0,0
WCDMA 3GPP ASN.1 baseline update from Rel 11 to Rel 12,0,0
CNI 22651 ULPHY PUSCH decoder refactoring – LTE part ,0,0
NSA compliance   scrambling verification for LTE19 release (P7 and P8),0,0
5GC001278 FS1TA SI   AWHQG AirScale Micro RRH 4T4R n78 40W,0,0
5GC000519 F Chaining configurations: two ASIKs boards,6,1
5GC000683 B VNF deployment on open rack infrastructure,6,1
CC&S Support for multiple sessions,0,0
RCP1449 [vRAN2.0] CC&S service containerization without specific platform dependency  PoC,0,0
HA C&P benchmark,0,0
Migration from NCIR 17A to NCIR 18,0,0
"LTE4885#1 Enabler: Single UE, Peak UL throughput of 1Mbps Demo",0,0
LTE4567 A TDD Massive MIMO capacity boost,1,1
RP001919_7  LTE4036 LTE 18A IoT features for SRAN,2,1
5GC000726 B Concurrent operation with LTE on FSMF,16,1
CRL25882 CRL20676 Dual NTP Synchronization   Zone Solution,1,1
5GC000732 C 3GPP alignment,2,1
5GC000732 B RRC Connection re establishment with the different gNB than the one UE previously connected,2,1
RP001921_36 LTE4664 LTE 18A new feature implementation in SRAN,0,0
CNI16702 Classical WCDMA/LTE RF sharing with LTE 4T/4R mode on 6Tx RF module ,1,1
CNI13251 Additional WCDMA/LTE C RFS configurations with LTE AirScale Indoor ,1,1
5GC001086 A   Eigenmode based digital beamforming for sub6GHz,0,0
5GC001086 CFAM CP1   Eigenmode based digital beamforming for sub6GHz,0,0
5GC000894_BBP Source based routing,2,1
CPRI A RF chaining for AirScale(TDD),10,1
5GC000519 E Egress QoS (Shaping and scheduling),6,1
5GC000519 D Flexibles configurations: switch cases,6,1
5GC000519 C Layer 2 integrated switch for chaining,6,1
5GC000519 B Flexible configurations: non switch case,6,1
"CNI27007 HWAPI Autodetection State changes related to LBT4239 A (Add power saving related part of LTE2517) (fake title, inherited)",0,0
"CNI 22889 New test clock(240ms) for NB IoT HW I&V testing (fake title, inherited)",1,1
CRL26226 CRL20168 CNI23235 Pipe# Power decreased 1 dB and Pipe# Power decreased 3 dB Alarms for RF5.1 (AirScale 2) ,2,1
"CRL26398 CNI 20947 better SCT/SCBT/PIT visibility on coop to have test case level data with feature linkage   BTSOAM, Platform, SEM and RF SW related part",0,0
CRL26398 CRL24769 CRL22141 CRL14349 CNI9503 Unified Build Environment,6,1
CRL26398 CRL24769 CRL22141 CRL21968 CRL14349 CNI9503 Unified Build Environment   Switch over production to use Yocto,6,1
CRL26398 CRL24769 CRL22141 CRL21968 CRL14349 CNI9503 Unified Build Environment   Parallel production using Yocto/SDK,6,1
CRL26657 CRL26398 Robustness for User Plane Signalling Procedures   Correct Signalling Path for WMP CA procedures,1,1
ASRNC19 FP3 release stabilization testing,0,0
ASRNC19 FP3 release productization testing,0,0
ASRNC19 FP2 release stabilization testing,0,0
ASRNC19 FP2 release productization testing,0,0
ASRNC19 FP1 release productization testing,0,0
WCDMA19 release stabilization testing,0,0
WCDMA19 release productization testing,0,0
WCDMA 19 specification alignment  EFSFA items,0,0
AirScale RNC 19 specification alignment  EFSFA items,0,0
5GC001009 B   E1 interface preparation,18,1
5GC001044 CFAM CP3   Linux Hardening for RU,0,0
5GC001044 CFAM CP2   Linux Hardening for RU,0,0
5GC001044 CFAM CP1   Linux Hardening for RU,0,0
5GC001227 CFAM CP3   Shared real time baseband resources,0,0
5GC001227 CFAM CP2   Shared real time baseband resources ,0,0
5GC001227 CFAM CP1   Shared real time baseband resources,0,0
Improvement Performance Of TCPIP Packet Handling On RCP CCS MCU AaTestPort ,0,0
RP001791_1 Support of dedicated LTE radios in SRAN 18A,0,0
Traffic Manager for N+ redundant service,0,0
RP001571 A AYGA GNSS receiver   SW support,0,0
RP001393 A Remote FPFH PDU control via AirScale SM � PSSW for FPFH,0,0
5GC001084 CFAM CP3   AEQL Nokia AirScale MAA 64T64R 128AE n78 240W,0,0
5GC001084 CFAM CP2   AEQL Nokia AirScale MAA 64T64R 128AE n78 240W,0,0
5GC001084 CFAM CP1   AEQL Nokia AirScale MAA 64T64R 128AE n78 240W,0,0
5GC001084 FS1TA   AEQL Nokia AirScale MAA 64T64R 128AE n78 240W,0,0
RCP1387 Integrate RCP containerized services to run on generic VM,0,0
[vRAN2.0 demo] Time sync as container service PoC,0,0
SW upgrade architecture renewal by removing UVM (Inheritance to RCP1.0),0,0
SW upgrade architecture renewal by removing UVM,0,0
Support wireless security algorithms for ciphering,0,0
RCP1271 RCP services adaptation to renewed HA API and CLI,0,0
RCP1178 Support RCP to runl on 3rd party infra   III,0,0
SEC requirements expected for cBTS 19 release,0,0
RCP1155 Authentication framework enhancement for 3GPP Rel 14 Part 1,0,0
Global certificate validation in IPSec (RCP2.0),0,0
Permission class enhancements,0,0
Interrupt mode for PMD in DPDK,0,0
RCP support HW acceleration by QAT,0,0
RCP1041 SCLI interface for availability management Phase2,0,0
Support for restart of Storage Nodes,0,0
Support for detection of service failures and raising alarms about them,0,0
RCP support for NCIR18 FP1 and FP2 release  re scoped RCP1307's contents (RCP1.0),0,0
Signed VNF SW,0,0
Automatic log upload to the Nokia audit trail system,0,0
cloudinit usage for storage services,0,0
OpenSSL update from 1.0.x to 1.1.x (inheritance to RCP1.0),0,0
Ultra low latency to access SDL,0,0
FDD mMIMO support in Cloud BTS,0,0
Intel libSSO for Kasumi,0,0
Graceful scaling of CSPU,0,0
GNSS receiver FYGC for Cloud BTS,0,0
Multi tenancy Support for AirScale RNC with AirScale BSC,0,0
Enhancement of ASRNC data monitoring,0,0
Single Rack Site Solution with NCIR 18,0,0
Inheritance of WCDMA 18 maintenance features,0,0
Efficient transport of small IP packets,0,0
Bearer specific UL DSCP marking on HL FH,0,0
Release upgrade to AirScale RNC 19,0,0
WCDMA 19 feature parity,0,0
AirScale RNC 19 capacity and performance,0,0
Enhanced addressing mechanism to support more than 14 RAPs,0,0
IPv4IPv6 Concurrent IPSec tunnels for CloudBTS with 3GPP Rel13,0,0
AirScale RNC on NG POP,0,0
RCP1.0 to RCP2.0 upgrade,0,0
RCP Stateless logic for RCP Services,0,0
Multi tenancy support with AirScale RNC,0,0
RCP Security enhancements for AT&T,0,0
Feature activation/deactivation service for continuous delivery,0,0
Internal configuration data framework for continuous delivery,0,0
FM framework for continuous delivery,0,0
Backup IPsec Tunnel for Airscale CloudBTS,0,0
Recovery triggered CSPU rebalancing,0,0
RCP support IPsec Emergency Bypass,0,0
RCP1544 RCP ODS daemon redundancy support   phase 2,0,0
RCP backup and restore integrate to BR cloud,0,0
Call monitoring,0,0
NDCS OR 18 suppport,0,0
ASRNC Geo resiliency system management    AirScale RNC Georesiliency,0,0
ASRNC Geo resiliency instantiation and  local management   AirScale RNC georesiliency,0,0
Dual Stack IPv4/IPv6 for AirScale RNC M Plane interface,0,0
RCP Transport Overload protection,0,0
AirScale RNC optimizations for Satellite backhaul,0,0
Dual Stack IPv4/IPv6 for AirScale RNC Iu  Iur interface,0,0
Dual Stack IPv4/IPv6  for AirScale RNC Iub interface,0,0
Implementation of certManRetCode certman_get_end_entity_cert_issid_serno,0,0
Monitor TRH process by systemd,0,0
Core Control Service Adaptation With DPDK APIs,0,0
LEMD plugin in implementation,0,0
LTE4080 3GPP ASN.1 R15 March 2018 for LTE 5G Interworking,4,1
AirScale SM SW support for FSEE,0,0
SRIV_PROD_AUTO2,0,0
SRIV_PROD_AUTO1,0,0
WBTS commissioning without RU installation,16,1
WCDMA BTS FSMr2 Security Hardening  BTS LINUX System account permissions (LTE2647),2,1
WCDMA BTS FSMr2 Security Hardening   Passwords should not be stored in cleartext,2,1
WCDMA BTS FSMr2 Security Hardening  Porting Unique names for accounts and ids,2,1
WCDMA BTS FSMr2 Security Hardening   Session mgmt. for local and CNUM accounts on BTSSM and Transpor,2,1
WCDMA BTS FSMr2 Security Hardening,2,1
mcRNC robustness and diagnostics enhancement,0,0
Buffer free WCDMA LTE Refarming,0,0
Backup for Resiliency Backup RNC by NetAct,0,0
mcRNC Remote Backup by NetAct,0,0
FSMF Dynamic Power Management,7,1
WCDMA RNC Security Hardening,0,0
System Upgrade to WCDMA 19,0,0
BTS LINUX System account permissions (LTE2647)   WCDMA BTS FSMr3 Security Hardening,3,1
Passwords should not be stored in cleartext   WCDMA BTS FSMr3 Security Hardening,3,1
Porting Unique names for accounts and ids   WCDMA BTS FSMr3 Security Hardening,3,1
Session mgmt. for local and CNUM accounts on BTSSM and Transport webpage (LTE2486 A)   WCDMA BTS FSM,3,1
WCDMA BTS FSMr3 Security Hardening,3,1
Enhanced Channel Estimation,7,1
Protection for Incompatible BTS SW Upgrade,1,1
OMS security improvement,0,0
Predictive WCDMA LTE Load Balancing,0,0
Fast HSUPA Bitrate Accelerator,5,1
Self Learning ICIC,0,0
Progressive WCDMA LTE Layering,0,0
Load Based HSUPA Throughput Upsurge,0,0
Smooth WCDMA to LTE refarming,3,1
HSUPA Activity Based Power Control,5,1
Flexible QoS Differentiation,0,0
BTS and OMS EM support for MS Windows 10,0,0
Voice Call with Dual Cell HSDPA,0,0
IPv4/IPv6 Dual Stack for Iub in mcRNC,0,0
IPv4/IPv6 Dual Stack for Iu/Iur interfaces in mcRNC,0,0
Enhanced RX signal level monitoring,9,1
IPv4/v6 Dual Stack for M Plane,0,0
Header item for WCDMA 19 Release Productization – FiVe,0,0
Header for WCDMA 19 Productization,0,0
WCDMA N+2 Upgrade,0,0
New counters for PS RAB setup failure due to LTE redirection,0,0
RNC to send Operator Id to PLMN information mapping to BTS over NBAP,0,0
New counters for HS FACH in RNC,0,0
Interface removal and renaming in OMS and RNC,0,0
RC4 cipher removal,0,0
Management of RAN955 PWSM misconfiguration,0,0
Intra Frequency Handover counters per neighbour cell,0,0
FSN handling in HS DSCH Frame protocol independent of HSDPA Congestion Control,0,0
New counter for accelerated CS data call setup,0,0
IP Plan support to configure bfdDSCP of ADR4GW and O2IFC,0,0
RNW data consistency check between BkPRNC and PrPRNC,0,0
Log rate limiting in RMDPRB,0,0
mcRNC Event Based Symptom Collection Enhancements,0,0
Enhancement of Device Detection to include RAN2494: Fast Cell_PCH Switching,0,0
Handling of T302 and Traffic Volume Measurement during EMEH and active NRT release,0,0
Cell home improvement for load balance under PS dominant network,0,0
WCDMA19 Milestones Technical Documents,0,0
Antenna type F to be supported in WCDMA GSM RF sharing.,0,0
IL & Cloud IL& cIPA SCM and PCI regular work,0,0
SCM2.0 Deployment,0,0
WCDMA 19 internal improvements,0,0
5GI000097 F a   CP IF improvement to suppor the feature 300(HA),0,0
5GI000097 F   CP IF improvement to suppor the feature 300(HA),0,0
5GI000097 E   CP IF improvement to support scalability and high concurrency,0,0
5GI000097 D   F1AP logical module split,0,0
5GI000097 C   X2AP logical module split,0,0
5GI000092 A   CP UE architecture change towards 5GC000700,0,0
5GC001208 CFAM CP2   FR1 frame configuration 4 1,2,1
5GC001208 A   semiStatic 1:4 frame structure in FR1 with 2 GP,2,1
5GC001121 CFAM CP3   AMOD outdoor sub rack for 5G,0,0
5GC001121 CFAM CP2   AMOD outdoor sub rack for 5G,0,0
5GC001121 CFAM CP1   AMOD outdoor sub rack for 5G,0,0
5GC001121 A   AMOD outdoor sub rack for 5G,0,0
5GC001039 FS1TA   RU management in DCM enviroment,2,1
5GC001039 CFAM CP3   RU management in DCM enviroment,2,1
5GC001039 CFAM CP2   RU management in DCM enviroment,2,1
5GC001039 A   RU management in DCM enviroment,2,1
5GC000963 CFAM CP3   Dynamic UL resource co ordination,0,0
5GC000963 CFAM CP2   Dynamic UL resource co ordination,0,0
5GC000963 A   Fixed TDM pattern for FDD LTE + TDD NR,0,0
5GC000925 FS1TA   ABIC SW porting,0,0
5GC000925 CFAM CP3   ABIC SW porting,0,0
5GC000925 CFAM CP2   ABIC SW porting,0,0
5GC000925 CFAM CP1   ABIC SW porting,0,0
5GC000605 H   DL SU adaptive 4x4 MIMO  Layer 2   Open Loop 4x4 MIMO with Adaptive Rank,12,1
5GC000605 G   DL SU adaptive 4x4 MIMO  Layer 1 for Open Loop 4x4 MIMO All Ranks,12,1
5GC000605 F   DL SU adaptive 4x4 MIMO  Layer 2 Closed Loop 4x4 MIMO with Adaptive Rank and PMI,12,1
5GC000605 E   DL SU adaptive 4x4 MIMO  Layer 1 for Closed Loop 4x4 MIMO All Ranks and PMIs,12,1
5GC000605 CFAM CP2   DL SU adaptive 4x4 MIMO,12,1
5GC000605 C   DL SU adaptive 4x4 MIMO  Layer 1 for 4TX for Reference Signals and UCI,12,1
CNI 25828_1 Autonomous recovery conditions rechecking,0,0
CNI 30930_1 [Site Solutions] AirScale BB cell sets concept improvement,0,0
LTE4032 AirScale Capacity ABIC   Lunum support,1,1
LTE4032 AirScale Capacity ABIC   Extended FDD/TDD L3 call   SOAM,1,1
AirScale Capacity ABIC   Full FDD/TDD L3 call   SOAM,1,1
RP001368 EC GSM IoT support in SRAN,2,1
LTE5070 AirScale RFM 6T6R B20 360W ARMA,1,1
CNI 37623_1 Introduce SysCom gateway as separate non root application,0,0
LTE4737 TDD basic configuration on ABIC   LTE 20A,0,0
LTE4737 TDD basic configuration on ABIC   LTE 19B,0,0
LTE4794 FDD LTE 19LF ABIC Capacity and Dimensioning   LTE 19A,0,0
"Fronthaul Protection Switch with WDM (fake title, inherited)",0,0
LTE4032 AirScale Capacity ABIC   overload protection,1,1
Small Cells LTE4283 #6 Independent NB IoT cell visibility   Small Cells Productization,8,1
LTE4283 #5 Independent NB IoT cell visibility   Small Cell Enabler,8,1
LTE4918 TDD uplink CRG for TDD frame configuration 2,0,0
LTE4032 E AirScale Capacity ABIC   Full FDD L3 call integration,1,1
AirScale Capacity ABIC   Full TDD CPRI L3 call integration,1,1
Inheritance from SRAN18 2.0 (CNI 23323) MCC/MNC info provided by RNC is used by SBTS,0,0
Inheritance from SRAN18 2.0 (CNI 22781) RNC to send Operator Id to PLMN information mapping to BTS over NBAP,0,0
LTE4283 #4 Independent NB IoT cell visibility   BTS Level Visibility of S1 Failure for NB IoT and Host Cells,8,1
LTE4283 #3 Independent NB IoT cell visibility   Consistency Check Relaxation for Cell Level Parameters Not Applicable in NB IoT,8,1
LTE4283 #2 Independent NB IoT cell visibility   Visibility of Operational Status of Inband/Guardband NB IoT Cell,8,1
AirScale RRH 2T4R B28 120W AHPD,2,1
AirScale Capacity ABIC   Extended FDD CPRI L3 call integration,1,1
"Small Cell PHY/SFP Interface Simplification (fake title, inherited)",0,0
"LTE4909 Cat M1: Connected DRX for Data Services   Advanced interworking with MG, Handover, VoLTE, CE ModeB, etc",0,0
LTE4909 Cat M1: Connected DRX for Data Services   Multiple bearer and QCI based profile selection,0,0
CRL25956 LTE3936 ToP within IPSec for Frequency Synchronization for Flexizone   Zone Solution,1,1
"Subcell level PM counters for supercell deployment scenarios (fake title, inherited)",0,0
RP002175_1 Classical RF sharing between SBTS and WCDMA BTS with WCDMA extension module support,3,1
LTE4236 CBRS (SAS) Configures Tx Power of all carriers and supports uniterrupted service   Macro,21,1
"LTE4236 FZ CBRS (SAS) Configures Tx Power of all carriers and supports uniterrupted service (fake title, inherited)   FZM",21,1
LTE4236 CBRS (SAS) Configures Tx Power   New State Machine,21,1
"20 MHz band support with 2 LTE Carriers for UHFB (RRH4x45 19 65MHz CPRI A RRH 4 Pipe 1900 180W ) (fake title, inherited)",0,0
"PIM Cancellation enhancements for AirScale 2.0 Radios (fake title, inherited)",0,0
"Load based Power Saving for AirScale SM for Energy Efficiency (fake title, inherited)",0,0
"AirScale reset change to preserve K2 logs (fake title, inherited)",0,0
NA05912259 Clean up assert usage in TDD MACPS code    Remain Part,0,0
"BTS Fault/Crash signature extentions (fake title, inherited)",2,1
LTE3575 depedent content of CNI 25458 Event based DataCtrl interface between MAC PS and LTE L2,0,0
CRL23185 dlCellPwrRed parameter to be hidden in SC,1,1
CRL22343 Cloud Flexi Zone Controller LTE feature parity with RL17 FZM   Benchmarking for LTE3593 B,2,1
CNI32241 Multicore load balancing,0,0
CNI 33477 UL PHY generic antenna snapshots mechanism (LTE + NB IoT + CAT M),0,0
CNI 33371 FDD UL PHY SCT coverage improvement,0,0
CNI 33035 Cleanup WRN logs in BTC SCTs   CPlane,0,0
AirScale Capacity ABIC   L2 Functionality and Verification,1,1
CRL21659 CNI27679 FHFB Support in Classical RF Sharing with GSM,0,0
LTE4619 Q Export non restricted TDD on AirScale   finalization on SOAM load,0,0
"LTE4751 T ABIC (Lionfish) LTE feature parity (xL19A)   SiSo 1,2",0,0
"LTE4751 S ABIC (Lionfish) LTE feature parity (xL19A)   Performance monitoring 1,2",0,0
"LTE4751 Q ABIC (Lionfish) LTE feature parity (xL19A)   Operability 1,2,3",0,0
LTE4751 O ABIC (Lionfish) LTE feature parity (xL19A)   Security,0,0
LTE4751 N ABIC (Lionfish) LTE feature parity (xL19A)   sOAM,0,0
LTE4751 M ABIC (Lionfish) LTE feature parity (xL19A)   NB IoT,0,0
LTE4751 L ABIC (Lionfish) LTE feature parity (xL19A)   Carrier aggregation,0,0
"LTE4751 K ABIC (Lionfish) LTE feature parity (xL19A)   RRM/Telecom 1,2,3,4",0,0
"LTE4751 J ABIC (Lionfish) LTE feature parity (xL19A)   SiSo 1,2",0,0
"LTE4751 I ABIC (Lionfish) LTE feature parity (xL19A)   Performance monitoring 1,2",0,0
"LTE4751 H ABIC (Lionfish) LTE feature parity (xL19A)   TRS 1,2",0,0
"LTE4751 G ABIC (Lionfish) LTE feature parity (xL19A)   Operability 1,2,3",0,0
LTE4751 F ABIC (Lionfish) LTE feature parity (xL19A)   Eden NET,0,0
LTE4751 E ABIC (Lionfish) LTE feature parity (xL19A)   Security,0,0
LTE4751 D ABIC (Lionfish) LTE feature parity (xL19A)   sOAM,0,0
LTE4751 C ABIC (Lionfish) LTE feature parity (xL19A)   Carrier aggregation,0,0
"LTE4751 B ABIC (Lionfish) LTE feature parity (xL19A)   RRM/Telecom 2,3,4",0,0
LTE4751 A ABIC (Lionfish) LTE feature parity (xL19A)    RRM/Telecom 1 ,0,0
LTE3564 FDD LTE fiber fronthaul up to 30km for Nokia CPRI or CPRI A RFM/RRH   Test Only with SBTS Load,2,1
CRL26042 CRL25231 TDD Remote Interference Mitigation Extension  FZM part,0,0
"Cloud19A (porting, testing) LTE4451 2 symbols TTI for latency reduction",0,0
CRL21672 CNI31051 Support of RF scan (LTE1434) on locked cells,1,1
"CNI26408 Refactoring UEC, L1/L2, ProxyProto   Cat M parameters in CTRL_SIBx_BR and nbr of repetition SIB1 BR in MIB � Refactoring UEC/L1/L2/ProxyProto",0,0
"CNI26408 Refactoring UEC, L1/L2, ProxyProto   Cat M parameters in CTRL_SIBx_BR and nbr of repetition SIB1 BR in MIB � MIB update",0,0
CNI 28151 PhyData uplink interface split and cleanup,0,0
